Time,Power Setpoint,Left RPM,Left Count,Right RPM,Right Count
0,75,0,0,0,0
0.10007953643798828,75,0.0,0,0.0,0
0.20010900497436523,75,9.997054014501114,2,9.997054014501114,2
0.3000609874725342,75,30.00666212844361,6,30.00666212844361,6
0.400165319442749,75,54.98060632042776,11,54.98060632042776,11
0.5000474452972412,75,70.01305561908187,16,75.01895628171292,17
0.6001570224761963,75,79.97061033349918,22,84.97651099613023,23
0.7001423835754395,75,85.00105845472847,28,90.0069591173595,29
0.8001680374145508,75,89.96386096369184,34,89.96386096369184,35
0.9000301361083984,75,90.03812565627022,40,90.03812565627022,41
1.0000641345977783,75,90.02353726275612,46,85.0252366094729,46
1.1000707149505615,75,90.02925746469712,52,85.0309568114139,52
1.2001376152038574,75,89.96777328572519,58,84.96947263244198,58
1.3000986576080322,75,89.9896611996307,64,89.9896611996307,64
1.4000301361083984,75,90.01220572070724,70,90.01220572070724,70
1.5001096725463867,75,90.00842041039687,76,90.00842041039687,76
1.6001560688018799,75,89.98281615498684,82,89.98281615498684,82
1.7000930309295654,75,89.98116890038477,88,89.98116890038477,88
1.8000004291534424,75,90.03281715067675,94,90.03281715067675,94
1.9001092910766602,75,90.01410650961026,100,90.01410650961026,100
2.000044345855713,75,90.01467944722883,106,90.01467944722883,106
2.100048303604126,75,89.98568588774647,112,89.98568588774647,112
2.200162410736084,75,89.9841158278225,118,89.9841158278225,118
2.30010986328125,75,94.98302087826534,125,89.98039212418026,124
2.4000728130340576,75,94.99532734964633,131,89.99269859556125,130
2.500084161758423,75,90.02668361329798,136,90.02348748738412,136
2.6000874042510986,75,85.00730961844006,142,90.00674224661127,142
2.7000718116760254,75,85.00086892661444,148,90.00030155478565,148
2.8001575469970703,75,89.97800722219093,154,89.97800722219093,154
2.9000189304351807,75,90.02062263068855,160,90.02062263068855,160
3.0001027584075928,75,89.9908168006736,166,89.9908168006736,166
3.1001455783843994,75,95.00153478703845,173,90.00367486949597,172
3.2000231742858887,75,89.9905306222443,178,89.99879841019003,178
3.30007004737854,75,94.99926005401147,185,90.00987039856102,184
3.4000086784362793,75,90.03266261927155,191,95.04420321270648,191
3.5001485347747803,75,99.95314273702824,198,94.96553867566104,197
3.6000916957855225,75,94.98660202755654,204,94.9966554095855,203
3.7001075744628906,75,94.96341719256576,210,89.97040024325179,209
3.800117254257202,75,90.00939489014264,216,90.00939489014264,215
3.9000537395477295,75,90.01140001872966,222,90.01140001872966,221
4.000028133392334,75,90.02384667981106,228,95.02512731550239,228
4.100122451782227,75,89.99848148279686,234,94.99976211848819,234
4.200079917907715,75,94.99430815063859,241,94.99346118765419,240
4.300015211105347,75,100.00928638120389,248,90.00392134756912,246
4.400117874145508,75,100.00678791006676,254,90.00142287643199,252
4.5001380443573,75,94.9858448760652,260,89.98260744110615,258
4.600128412246704,75,89.96607274289005,266,94.96655439481309,265
4.700130939483643,75,89.99608191634555,272,94.99656356826858,271
4.800084829330444,75,90.01597118695757,278,95.0164528388806,277
4.900057077407837,75,90.02140916335061,284,95.0227971446725,284
5.000100135803223,50,90.00925535633847,290,90.0127953308159,289
5.100167274475098,50,89.97528784116618,296,89.97882781564363,295
5.200073719024658,50,79.9856885649599,300,79.99252271104672,300
5.300152778625488,50,69.98280109469293,304,74.98748324762418,304
5.4001243114471436,50,65.01004800363829,309,65.01330639234679,308
5.500121116638184,50,69.99211811967115,314,59.99053460989685,312
5.600072145462036,50,70.01771658280316,318,60.01613307302886,316
5.700116395950317,50,65.00175157851247,322,64.99938028716666,321
5.800051689147949,50,60.01390259059085,326,65.0116910447966,325
5.90014123916626,50,59.98620957705909,330,64.98399803126485,329
6.000075340270996,50,60.008244230344935,334,60.008244230344935,333
6.100088119506836,50,59.992738969916765,338,59.992738969916765,337
6.200099945068359,50,60.00826811686693,342,65.00767690870443,342
6.300046443939209,50,65.00846208880328,347,65.00519439223176,346
6.4000020027160645,50,65.01990980582501,351,65.0166421092535,350
6.500136137008667,50,69.98878598509265,356,59.99280722736007,354
6.60016393661499,50,64.96984516698946,360,59.97654289766592,358
6.700106143951416,50,64.97251818712124,364,59.979215917797696,362
6.8000640869140625,50,60.01442178705147,368,65.01652552368846,367
6.900123119354248,50,60.008180640618406,372,65.01028437725539,371
7.0001654624938965,50,59.98815038049239,376,64.99025411712937,375
7.10009765625,50,59.99330588433647,380,59.99330588433647,379
7.200122356414795,50,64.99893189049749,385,64.99893189049749,384
7.300165176391602,50,64.99883660423188,389,64.99883660423188,388
7.400069236755371,50,70.00927409602991,394,65.00447250759191,392
7.500143527984619,50,65.00060039668936,398,59.99579880825136,396
7.600077867507935,50,65.0223014501181,402,60.01749986168011,400
7.700050354003906,50,60.00379772313622,406,65.00517377693826,405
7.800127983093262,50,60.003131164137706,410,65.00450721793975,409
7.900104284286499,50,59.99473132542473,414,64.99610737922677,413
