Time,Power Setpoint,Left RPM,Left Count,Right RPM,Right Count
0,75,0,0,0,0
0.10001230239868164,75,0.0,0,0.0,0
0.20006632804870605,75,9.994600352192386,2,9.994600352192386,2
0.30008769035339355,75,29.990328803756075,6,29.990328803756075,6
0.40013670921325684,75,59.975630350811144,12,54.97808009296863,11
0.5001683235168457,75,79.97154870498706,18,74.97399844714454,17
0.6001167297363281,75,89.99130637745547,24,79.99117509894094,22
0.7001268863677979,75,90.00295815039955,30,85.00037712972754,28
0.8000154495239258,75,85.04032973505934,35,85.04332677259295,34
0.9000365734100342,75,85.01850778356767,41,90.0240858417733,40
1.0001137256622314,75,80.00228127022196,46,90.00400468975825,46
1.10014009475708,75,84.96648233617687,52,89.96262769750756,52
1.200014352798462,75,85.01058824406076,58,90.00673360539145,58
1.30006742477417,75,90.0139482901166,64,85.01660048133172,63
1.4000279903411865,75,90.03369193009257,70,85.03634412130769,69
1.5000989437103271,75,89.97465093135922,76,84.97730312257436,75
1.6001100540161133,75,89.98723135718967,82,89.98723135718967,81
1.700087308883667,75,89.98222145234085,88,89.98222145234085,87
1.8001248836517334,75,89.99222417422858,94,89.99222417422858,93
1.9000213146209717,75,90.02665981791249,100,85.02147599754188,98
2.000127077102661,75,89.98813950294978,106,84.98295568257917,104
2.1001455783843994,75,89.99385834155187,112,84.98867452118127,110
2.200058698654175,75,84.98449423851189,117,89.98884200234859,116
2.3000502586364746,75,85.01872168039425,123,90.02306944423098,122
2.400157928466797,75,84.99200483008826,129,89.99635259392498,128
2.5000271797180176,75,90.00954198838758,135,90.00954198838758,134
2.6001498699188232,75,89.97024781243483,141,89.97024781243483,140
2.7001495361328125,75,90.00261415669745,147,90.00261415669745,146
2.800138473510742,75,89.96665733302108,153,89.96665733302108,152
2.900153636932373,75,89.99887095313822,159,89.99887095313822,158
3.000082015991211,75,85.0166888853805,164,90.02027249905645,164
3.1000688076019287,75,90.01799327851883,171,90.02091638548836,170
3.2001566886901855,75,89.99620043776105,177,89.99912354473058,176
3.3000547885894775,75,90.00378338011393,182,90.00822307555404,182
3.4001309871673584,75,84.97631766521197,188,89.98141786735847,188
3.5001440048217773,75,84.99875405476162,194,90.00385425690816,194
3.600045919418335,75,90.00270755563827,200,90.00270755563827,200
3.7000033855438232,75,90.03831531564981,206,90.03831531564981,206
3.8000426292419434,75,90.03045161261873,212,90.03045161261873,212
3.900125503540039,75,89.97615539896697,218,89.97615539896697,218
4.000046968460083,75,89.98696884871872,224,84.98303900841768,223
4.100053071975708,75,89.99690639682804,230,84.99297655652701,229
4.200063228607178,75,90.01870141886968,236,90.0142637985685,236
4.300065994262695,75,89.99429270335418,242,94.99378492335403,242
4.40006422996521,75,89.99665294487379,248,94.99614516487365,248
4.5000975131988525,75,89.98971797699706,254,89.98971797699706,254
4.6001365184783936,75,94.97690112573228,261,89.97885062930003,260
4.700166940689087,75,94.96724793962854,267,89.96919744319628,266
4.800065279006958,75,95.00775912899023,273,90.00970863255797,272
4.900051116943359,75,85.02494667134516,278,90.02565487482131,278
5.000157356262207,50,85.00223258765433,284,90.00294079113048,284
5.100097179412842,50,84.98976697128082,290,84.98746452057189,289
5.200148820877075,50,79.97590299198203,294,79.97031159731745,294
5.300151824951172,50,70.00714016642162,298,70.00154877175703,298
5.40010142326355,50,65.00168301724439,303,64.99658092157823,302
5.500094175338745,50,65.01345566919578,307,60.0109343140091,306
5.600147724151611,50,65.00335243527485,311,60.000831080088176,310
5.700048208236694,50,60.01066866889013,315,60.01066866889013,314
5.800068616867065,50,60.00513808563695,319,60.00513808563695,318
5.900041341781616,50,65.02266274802425,324,60.02129862168516,322
6.000010013580322,50,65.00900734226194,328,60.007643215922855,326
6.100091934204102,50,64.99671752171672,332,59.995353395377634,330
6.200087070465088,50,59.99086968513825,336,64.99111288391748,335
6.300071477890015,50,59.9877210826992,340,64.98796428147844,339
6.400042295455933,50,60.009929987006736,344,65.01017318578597,343
6.500097990036011,50,59.997824476193415,348,59.997824476193415,347
6.600032091140747,50,60.007893944954986,352,60.007893944954986,351
6.700054407119751,50,59.99759355439531,356,59.99759355439531,355
6.80008602142334,50,60.00240540767053,360,60.00240540767053,359
6.900122165679932,50,59.98199069811386,364,64.98018413825191,364
7.000004768371582,50,60.0099599564547,368,65.00815339659273,368
7.100035905838013,50,60.01005526406974,372,65.00824870420779,372
7.200036525726318,50,65.0171265324018,377,60.01715752662495,376
7.3001697063446045,50,64.96701877739322,381,59.96704977161638,380
7.400050401687622,50,64.99713376480143,385,59.99716475902458,384
7.500041484832764,50,64.99951814842528,390,59.99907226592365,388
7.600021839141846,50,65.0300487553518,394,60.029602872850184,392
7.700010538101196,50,65.00841978633548,398,60.007973903833864,396
7.800155401229858,50,59.977259658035024,402,59.977259658035024,400
7.900029420852661,50,59.99855760538301,406,59.99855760538301,404
8.000053644180298,50,59.991453649524885,410,59.991453649524885,408
8.100066184997559,50,60.01787651636986,414,60.01787651636986,412
8.200056076049805,50,59.99467065273336,418,59.99467065273336,416
8.300091981887817,50,59.99233555493608,422,59.99233555493608,420
8.400057077407837,50,60.00182673737581,426,60.00182673737581,424
8.50006890296936,50,59.99743991077276,430,64.99684870261028,429
8.600149154663086,50,59.98858103243729,434,64.9879898242748,433
8.700146198272705,50,59.98218899450214,438,64.98159778633965,437
8.800163269042969,50,59.981140255822275,442,59.981140255822275,441
8.900148630142212,50,60.00010593303631,446,60.00010593303631,445
9.000126600265503,50,65.00502332021239,451,60.00392158366574,449
9.100070476531982,50,65.01966794153088,455,65.0213739674814,454
9.200082778930664,50,70.01366451137751,460,65.01598558159691,458
9.300064086914062,50,65.01189493087817,464,65.01531773764422,462
9.400151014328003,50,64.98329349772628,468,59.98390854199517,466
9.500100135803223,50,59.996549603910786,472,59.996549603910786,470
9.600157022476196,50,59.98143963558954,476,59.98143963558954,474
9.700114727020264,50,60.00727268926435,480,60.00727268926435,478
9.80000901222229,50,60.0182571389096,484,60.0182571389096,482
9.900027751922607,50,60.02588076715458,488,60.02588076715458,486
10.000093936920166,50,60.0041898522445,492,65.00088279114487,491
10.100020170211792,50,65.00147980871334,497,64.9944816894229,495
10.200046062469482,50,65.00004993548853,501,64.99305181619808,499
10.300015211105347,50,70.02099340117196,506,60.01575929872414,503
10.400121450424194,50,64.98131279607743,510,59.97976975182045,507
10.500119924545288,50,64.98679508758252,514,64.98532833843501,512
10.600059032440186,50,59.99126570753333,518,64.99134200264281,516
10.700049638748169,50,60.014369936576486,522,65.01444623168597,520
10.800033330917358,50,60.01732685427811,526,60.01732685427811,524
10.90005874633789,50,60.000059220494855,530,60.000059220494855,528
11.00013256072998,50,59.98342831626533,534,59.98342831626533,532
11.100066184997559,50,59.99345018193842,538,59.99345018193842,536
11.200087785720825,50,64.99313295989548,543,59.99421276281356,540
11.300046920776367,50,65.01606127936657,547,60.01714108228466,544
11.400029182434082,50,65.00632561342017,551,65.00829249080483,549
11.500087022781372,50,60.00016324569629,555,65.00105032016286,553
11.600017070770264,50,60.00598711119201,559,65.00687418565859,557
11.700144290924072,50,59.977027111370354,563,59.977027111370354,561
11.80002236366272,50,60.0130037147656,567,60.0130037147656,565
11.900035858154297,50,64.99563035142307,572,59.99630498496356,569
12.000067710876465,50,65.01467353749055,576,60.015348171031036,573
12.100011825561523,50,65.0014416292275,580,60.00211626276799,577
12.200019359588623,50,60.00330810502461,584,60.00330810502461,581
12.300116777420044,50,59.99021201662374,588,59.99021201662374,585
12.400161266326904,50,59.97013487919914,592,64.96791142304745,590
12.500046253204346,50,59.994670682115874,596,64.9924472259642,594
12.600005865097046,50,60.0222161715812,600,65.01999271542952,598
12.700047492980957,50,60.022787883725016,604,60.022787883725016,602
12.800036191940308,50,60.00201923629942,608,60.00201923629942,606
12.900030374526978,50,59.995101901477426,612,59.995101901477426,610
13.000078678131104,50,59.9937679573385,616,59.9937679573385,614
13.100141763687134,50,59.97889833710324,620,59.97889833710324,618
13.20011830329895,50,59.98242796542334,624,59.98242796542334,622
13.300037860870361,50,60.00818546013081,628,60.00818546013081,626
13.400052785873413,50,60.017810061614874,632,60.017810061614874,630
13.500047445297241,50,60.014185055221155,636,60.014185055221155,634
13.600017309188843,50,60.004112655712824,640,60.004112655712824,638
13.700028896331787,50,60.00478005078202,644,60.00478005078202,642
13.800004243850708,50,60.00864359050627,648,60.00864359050627,646
13.90009331703186,50,59.9848157696201,652,59.9848157696201,650
14.000072240829468,50,64.99240309106432,657,59.99134905879472,654
14.100126504898071,50,64.97662445132273,661,59.975570419053135,658
14.200143814086914,50,64.9909619949554,665,59.9899079626858,662
14.300019264221191,50,60.01063287078023,669,60.01063287078023,666
14.400014877319336,50,60.022357217379216,673,60.022357217379216,670
14.500137567520142,50,64.99518349193299,678,64.99518349193299,675
14.600104808807373,50,64.9767963442837,682,64.9767963442837,679
14.700141668319702,50,64.96854973920139,686,64.96854973920139,683
14.800166606903076,50,59.99419823018479,690,59.99419823018479,687
14.900046825408936,50,60.011629369114814,694,60.011629369114814,691
15.000039339065552,50,60.02049593611034,698,60.02049593611034,695
