Time,RPM Setpoint,Left RPM,Right RPM,Left Power,Right Power
0,0,0,0,0,0
0.010149002075195312,0,0.0,0.0,0,0
0.020037174224853516,0,0.0,0.0,0,0
0.030138492584228516,0,0.0,0.0,0,0
0.04003405570983887,0,0.0,0.0,0,0
0.050076961517333984,0,0.0,0.0,0,0
0.060075998306274414,0,0.0,0.0,0,0
0.07007908821105957,0,0.0,0.0,0,0
0.08013105392456055,0,0.0,0.0,0,0
0.09001541137695312,0,0.0,0.0,0,0
0.10015606880187988,0,0.0,0.0,0,0
0.11015605926513672,0,0.0,0.0,0,0
0.1200106143951416,0,0.0,0.0,0,0
0.13015151023864746,0,0.0,0.0,0,0
0.14010357856750488,0,0.0,0.0,0,0
0.15008974075317383,0,0.0,0.0,0,0
0.16016459465026855,0,0.0,0.0,0,0
0.17001008987426758,0,0.0,0.0,0,0
0.18005633354187012,0,0.0,0.0,0,0
0.19008827209472656,0,0.0,0.0,0,0
0.20010948181152344,0,0.0,0.0,0,0
0.21007180213928223,0,0.0,0.0,0,0
0.2200477123260498,0,0.0,0.0,0,0
0.23003196716308594,0,0.0,0.0,0,0
0.24001502990722656,0,0.0,0.0,0,0
0.2500452995300293,0,0.0,0.0,0,0
0.2601609230041504,0,0.0,0.0,0,0
0.27012181282043457,0,0.0,0.0,0,0
0.2800881862640381,0,0.0,0.0,0,0
0.290067195892334,0,0.0,0.0,0,0
0.30004334449768066,0,0.0,0.0,0,0
0.3100547790527344,0,0.0,0.0,0,0
0.320049524307251,0,0.0,0.0,0,0
0.33001708984375,0,0.0,0.0,0,0
0.34015321731567383,0,0.0,0.0,0,0
0.3501431941986084,0,0.0,0.0,0,0
0.36006855964660645,0,0.0,0.0,0,0
0.37015199661254883,0,0.0,0.0,0,0
0.3800206184387207,0,0.0,0.0,0,0
0.39013218879699707,0,0.0,0.0,0,0
0.4001142978668213,0,0.0,0.0,0,0
0.41000986099243164,0,0.0,0.0,0,0
0.4200434684753418,0,0.0,0.0,0,0
0.43003225326538086,0,0.0,0.0,0,0
0.4401557445526123,0,0.0,0.0,0,0
0.45012903213500977,0,0.0,0.0,0,0
0.46012091636657715,0,0.0,0.0,0,0
0.4700925350189209,0,0.0,0.0,0,0
0.4800710678100586,0,0.0,0.0,0,0
0.4900479316711426,0,0.0,0.0,0,0
0.5000596046447754,0,0.0,0.0,0,0
0.5101208686828613,0,0.0,0.0,0,0
0.5201401710510254,0,0.0,0.0,0,0
0.5301125049591064,0,0.0,0.0,0,0
0.540107250213623,0,0.0,0.0,0,0
0.5500795841217041,0,0.0,0.0,0,0
0.5600631237030029,0,0.0,0.0,0,0
0.5700702667236328,0,0.0,0.0,0,0
0.5801146030426025,0,0.0,0.0,0,0
0.59010910987854,0,0.0,0.0,0,0
0.6001193523406982,0,0.0,0.0,0,0
0.6100776195526123,0,0.0,0.0,0,0
0.6200823783874512,0,0.0,0.0,0,0
0.6301009654998779,0,0.0,0.0,0,0
0.6401300430297852,0,0.0,0.0,0,0
0.6501061916351318,0,0.0,0.0,0,0
0.6601078510284424,0,0.0,0.0,0,0
