Time,RPM Setpoint,Left RPM,Right RPM,Left Power,Right Power
0,100,0,0,0,0
0.10003447532653809,100,0.0,0.0,100,100
0.20003890991210938,100,14.999334841661323,14.999334841661323,100,100
0.3001072406768799,100,44.97884960994566,39.98226381523161,100,100
0.40006256103515625,100,74.99225949395088,74.99790867990437,100,100
0.5001051425933838,100,94.97802745037063,94.98367663632412,100,98.89020719512573
0.6000638008117676,100,100.01298829012622,105.01522327079378,100,92.99605158290628
0.700014591217041,100,110.01927193511744,110.01927193511744,100,87.30775551362507
0.8001554012298584,100,109.98495493108,109.98495493108,100,85.22254204116297
0.9001123905181885,100,109.98553954963518,104.983388088693,100,88.50977670026492
1.000072956085205,100,109.98162601658403,99.97750205614871,100,92.09068349646863
1.1001367568969727,100,105.01171218285471,100.00440021580512,100,90.49513561850588
1.2001614570617676,100,109.98677433013158,104.98284852729013,100,83.55768260986679
1.3000671863555908,100,105.00402021507928,105.002066911731,100,83.2527355670785
1.4001033306121826,100,110.01050233573126,105.01173703899725,100,81.4008282724394
1.5001435279846191,100,105.00631653463472,100.0083255956668,100,86.53488239156978
1.6000852584838867,100,104.99369686959817,99.99570593063025,100,84.98511560564266
1.7001042366027832,100,109.9987529814759,100.00171076840248,100,84.97437361880756
1.8000741004943848,100,115.02487448589507,105.02431595214023,86.95598906724385,77.96991130132567
1.9001452922821045,100,109.98312592771775,99.98256739396292,93.60803889745426,84.72062483166837
2.0000486373901367,100,100.01974025608365,100.023070416636,100,83.09467237411498
2.1000144481658936,100,100.02136254579766,95.02277987427219,100,90.07338239546014
2.2001190185546875,100,105.00614348444263,100.00756081291713,94.47776645159016,83.39203596201136
2.300069808959961,100,109.99435080110455,99.9909307093774,78.45079032391205,84.96991378767534
2.4001612663269043,100,99.95325829453412,104.94868960459047,100,78.05247549286734
2.5001163482666016,100,100.00554808420189,99.9987324819737,98.74737339051929,84.68271948742877
2.6000046730041504,100,100.02744628676328,95.0150406787589,98.70241930679104,90.08542702100553
2.7000229358673096,100,105.04846759146886,95.04063067340813,83.8203317321587,90.3270191777376
2.8000144958496094,100,105.03569346101175,100.03010345523558,82.59275191672877,85.20357273843082
2.900076150894165,100,99.97807830421853,104.97499745149184,94.02621151472222,79.85540555521088
3.0000364780426025,100,99.99836014818105,99.99329486559635,91.68222860002665,86.51646898178318
3.1001298427581787,100,99.96275872313159,99.9576934405469,91.79807338560843,85.0098882020773
3.2000460624694824,100,105.01059152811352,95.00441457130948,76.85722952819968,91.92316157772626
3.3000082969665527,100,100.00803445030228,100.0057309118888,90.45188972349112,85.23729717956913
3.4000251293182373,100,100.03479128820872,100.03248774979522,88.09037409130224,86.76266540669039
3.5001628398895264,100,99.95731118306135,104.95920017159386,88.30757947726617,79.88665325441484
3.6001663208007812,100,104.94475897533425,99.94493301483884,73.52927388893586,86.59161136119884
3.7000157833099365,100,99.99587864130099,100.00359090319868,86.98415879261755,84.96179361931641
3.800166368484497,100,94.99890343085706,95.00661569275472,99.53560336907742,91.94931463231103
3.9001145362854004,100,100.0208653389082,100.02581060736138,85.90555201542386,85.22793953718447
4.000057220458984,100,99.99284061343828,99.99311509431315,88.25941240622629,86.83445250773785
4.100138902664185,100,110.00530202447665,100.01373805933427,58.592340155924674,86.79799092770664
4.200056552886963,100,100.00928368734894,100.024433558545,85.72240115438554,86.78445839382329
4.300071477890015,100,99.98760224571227,99.99913854330221,81.2289958430994,86.81408208991249
4.40014123916626,100,89.99933466849872,100.00270941210594,100,86.80150797630014
4.500109434127808,100,94.98574467915368,99.98499854036233,98.53315593401959,86.82632928555721
4.600042819976807,100,100.0135520061628,100.0135520061628,89.43347951308135,86.7864870603925
4.700091361999512,100,110.01505841096416,100.01991025804995,62.08646503165853,86.78155664700954
4.800089597702026,100,105.00445240450186,100.0093924680183,74.4347482326215,86.79087530347198
4.900047779083252,100,99.99367274445866,100.00070461367811,83.48066531911473,86.7962437684753
5.000157356262207,100,89.98024296116165,99.9824229832953,100,86.81876616649457
5.100136756896973,100,94.98692492588414,99.98901673158711,98.5295604030682,86.81033472761283
5.20012354850769,100,99.97899763861115,99.97899763861115,89.54471911910935,86.83042014378576
5.300105571746826,100,110.01902680748519,100.01722880817674,62.09219606386859,86.78169994057313
5.400096654891968,100,105.0144908391884,100.01313872238154,74.44151776499136,86.79301467853044
5.500164270401001,100,99.98959634583719,99.98486573796261,83.52162042979856,86.82632639955709
5.600074529647827,100,90.00935075646485,100.00641814789873,100,86.7930020705209
5.700047492980957,100,100.01749305291936,95.01141016398559,83.63809854159122,93.76462024068574
5.8001415729522705,100,100.00956653609701,99.99746298382138,88.20297796341187,87.08762418828934
5.900100946426392,100,109.99887734332874,99.9827094872798,58.60504349867827,88.66715048904862
6.00016450881958,100,99.96900314674228,104.95236358770568,85.82885169649781,81.73684101169195
6.100152492523193,100,100.00080593211321,99.99416641450989,81.19626846509554,88.38096853097919
6.200106382369995,100,89.99838814436056,99.99581293053056,100,86.8298535172007
6.300060033798218,100,100.03599277493868,100.03427515878037,83.58138121452775,86.77826345468402
6.400069713592529,100,100.02948379557104,100.02668134951817,88.14399360932383,86.78825596522553
6.5001513957977295,100,109.98299815229943,99.9883572602293,58.63547775615239,86.82949647991269
6.6000447273254395,100,99.99648483946918,100.00950156935194,85.7274295249992,86.79231441432654
6.700050592422485,100,99.99762907077286,100.01083650587289,81.17842566359008,86.79357046763465
6.800055027008057,100,90.02894497002649,100.03399085114377,100,86.75769582922436
6.9000139236450195,100,100.01335836334044,100.0110091124444,83.60729901956267,86.78446987871506
