Time,RPM Setpoint,Left RPM,Right RPM,Left Power,Right Power
0,150,0,0,0,0,0,0
0.1001441478729248,150,0.0,0.0,100,100,0.0,0.0
0.20014119148254395,150,15.000443471667884,15.000443471667884,100,100,0.05179308188524473,0.05179308188524473
0.3001396656036377,150,50.00097753743427,45.00090124232478,100,100,0.1726436062841491,0.1553792456557342
0.40011143684387207,150,80.00944855662762,80.01078409805037,100,100,0.27622977005463856,0.27622977005463856
0.5001325607299805,150,105.00055731501368,100.00294882767967,100,100,0.41434465508195784,0.3970802944535429
0.6000514030456543,150,110.03251269065606,110.03498049843154,100,100,0.5524595401092771,0.5351951794808623
0.7000563144683838,150,120.02207719885446,115.02313317009772,100,100,0.6905744251365964,0.6733100645081815
0.8000278472900391,150,120.04191508258242,120.04191508258242,100,100,0.8286893101639157,0.8114249495355008
0.9001245498657227,150,119.9707819803156,114.97561243792286,100,100,0.9668041951912351,0.932275473934405
1.0000946521759033,150,119.9847091054083,114.98953956301557,100,100,1.1049190802185542,1.0703903589617245
1.1000170707702637,150,120.0043756480729,115.00920610568015,100,100,1.2430339652458735,1.2085052439890436
1.2001259326934814,150,119.99952189176872,119.99952189176872,100,100,1.3811488502731928,1.346620129016363
1.3000798225402832,150,120.00601180907172,115.0037052378483,100,100,1.519263735300512,1.4674706534152673
1.4000163078308105,150,120.00037718314314,114.99807061191972,100,100,1.6573786203278313,1.6055855384425866
1.5000641345977783,150,120.02475303874296,115.02244646751952,100,100,1.7954935053551506,1.743700423469906
1.6000170707702637,150,115.02278056474945,115.02278056474945,100,100,1.916344029754055,1.86455094786881
1.7000861167907715,150,114.96975918228266,114.96975918228266,100,100,2.054458914781374,2.0026658328961298
1.8000202178955078,150,115.01525768406275,115.01525768406275,100,100,2.1925737998086934,2.140780717923449
1.9001388549804688,150,114.95730381181185,114.95730381181185,100,100,2.313424324207598,2.2616312423223532
2.0000760555267334,150,115.01003873025336,115.01003873025336,100,100,2.451539209234917,2.3997461273496725
2.1001205444335938,150,114.96587414082222,109.9680975969739,100,100,2.5896540942622366,2.520596651748577
2.200065851211548,150,120.02923717803948,115.03146063419116,100,100,2.727768979289556,2.658711536775896
2.3000614643096924,150,120.00585644927212,115.0080799054238,100,100,2.865883864316875,2.7968264218032153
2.400134801864624,150,119.99433057433475,119.99433057433475,100,100,3.003998749344194,2.9349413068305346
2.500070095062256,150,119.99834079324681,114.99510335828775,100,100,3.1421136343715137,3.055791831229439
2.600167751312256,150,114.9624396140582,114.95432413031865,100,100,3.262964158770418,3.193906716256758
2.700031280517578,150,115.046416054997,110.03146770665897,100,100,3.401079043797737,3.3147572406556627
2.800137758255005,150,114.97797078215184,114.96625986877285,100,100,3.539193928825056,3.452872125682982
2.900148630142212,150,120.00776884147278,110.0014795121421,100,100,3.677308813852376,3.573722650081886
3.000088930130005,150,114.97401341072892,114.97754372971735,100,100,3.79815933825128,3.7118375351092054
3.100019931793213,150,115.0441775948489,110.0442556149689,100,100,3.9362742232785997,3.83268805950811
3.2001049518585205,150,115.01454673995283,115.01408122480503,100,100,4.074389108305919,3.9708029445354294
3.300086498260498,150,120.00102205551018,114.99756975664177,100,100,4.212503993333238,4.108917829562748
3.4000837802886963,150,119.97449088283395,119.97449088283395,100,100,4.3506188783605575,4.247032714590068
3.5001285076141357,150,114.99282245470609,114.99282245470609,100,100,4.471469402759462,4.367883238988972
3.600024938583374,150,115.02691021606938,115.02691021606938,100,100,4.609584287786781,4.505998124016291
3.7001137733459473,150,109.99475842703544,109.99475842703544,100,100,4.730434812185686,4.626848648415196
3.800053596496582,150,115.0344912256826,115.0344912256826,100,100,4.8685496972130045,4.764963533442515
3.9000885486602783,150,114.97904468214692,109.98079167971827,100,100,5.006664582240324,4.8858140578414195
4.000050783157349,150,120.02522116116988,110.02507917020876,100,100,5.144779467267643,5.006664582240324
4.100140333175659,150,119.96534796848891,104.96967947242781,100,100,5.282894352294962,5.127515106639228
4.200125455856323,150,114.9845317856139,109.98786026863199,100,100,5.4037448766938665,5.265629991666548
4.300037145614624,150,110.00035578152033,110.00557325307092,100,100,5.524595401092771,5.386480516065452
4.400107145309448,150,110.00816344890973,115.00890742556028,100,100,5.66271028612009,5.524595401092771
4.500115871429443,150,114.99946546891171,109.9999017368422,100,100,5.80082517114741,5.645445925491676
4.600069999694824,150,119.98688667931977,109.98502830792847,100,100,5.9389400561747285,5.76629644989058
4.700076341629028,150,115.01264743492068,110.01047198692794,100,100,6.059790580573633,5.904411334917899
4.80004358291626,150,115.02924535741174,110.02499516910761,100,100,6.197905465600952,6.025261859316804
4.900115966796875,150,114.98195563313676,114.98000008415447,100,100,6.336020350628272,6.163376744344123
5.000101327896118,150,114.98929953476234,109.98766106238145,100,100,6.456870875027176,6.284227268743027
5.100073575973511,150,114.98729560629022,109.98590762496833,100,100,6.594985760054496,6.405077793141932
5.200136661529541,150,114.9910099026917,104.9927742105322,100,100,6.733100645081815,6.525928317540836
5.300076484680176,150,120.00997077075681,110.01173507859731,100,100,6.871215530109135,6.664043202568155
5.40016508102417,150,114.9678856480583,109.97103793722067,100,100,6.992066054508038,6.78489372696706
5.500155687332153,150,114.99686179116286,114.99686179116286,100,100,7.130180939535357,6.923008611994379
5.600025415420532,150,110.01843120192727,110.01843120192727,100,100,7.251031463934263,7.043859136393283
5.70013952255249,150,115.00382164365658,110.00952049745585,100,100,7.389146348961582,7.164709660792188
5.800121784210205,150,115.00716040958349,105.0119721889162,100,100,7.5272612339889005,7.285560185191092
