Time,Power,Left RPM,Right RPM
0,30.0,0.0,0.0
0.10006594657897949,30.0,0.0,0.0
0.20007920265197754,30.0,0.0,0.0
0.30007481575012207,30.0,0.0,0.0
0.4000849723815918,30.0,0.0,0.0
0.5001299381256104,30.0,0.0,0.0
0.6000661849975586,30.0,0.0,0.0
0.7001476287841797,30.0,0.0,0.0
0.8000969886779785,30.0,0.0,0.0
0.9000766277313232,30.0,0.0,0.0
1.0001006126403809,30.0,0.0,0.0
1.1000096797943115,30.0,0.0,0.0
1.2000150680541992,30.0,0.0,0.0
1.3000156879425049,30.0,0.0,0.0
1.4000298976898193,30.0,0.0,0.0
1.5001542568206787,30.0,0.0,0.0
1.6001689434051514,30.0,0.0,0.0
1.7000494003295898,30.0,0.0,0.0
1.8000731468200684,30.0,0.0,0.0
1.900151014328003,30.0,0.0,0.0
2.000030994415283,30.0,0.0,0.0
2.1000330448150635,30.0,0.0,0.0
2.200002431869507,30.0,0.0,0.0
2.3000073432922363,30.0,0.0,0.0
2.4001519680023193,30.0,0.0,0.0
2.500058650970459,30.0,0.0,0.0
2.6000442504882812,30.0,0.0,0.0
2.70000958442688,30.0,0.0,0.0
2.800100803375244,30.0,0.0,0.0
2.9001197814941406,30.0,0.0,0.0
3.000042676925659,30.0,0.0,0.0
3.1001687049865723,30.0,0.0,0.0
3.2001073360443115,30.0,0.0,0.0
3.300092935562134,30.0,0.0,0.0
3.400094747543335,30.0,0.0,0.0
3.5001537799835205,30.0,0.0,0.0
3.6000173091888428,30.0,0.0,0.0
3.7001407146453857,30.0,0.0,0.0
3.8001294136047363,30.0,0.0,0.0
3.900153160095215,30.0,0.0,0.0
4.000016450881958,30.0,0.0,0.0
4.100153684616089,30.0,0.0,0.0
4.2000274658203125,30.0,0.0,0.0
4.300098657608032,30.0,0.0,0.0
4.4000654220581055,30.0,0.0,0.0
4.500047445297241,30.0,0.0,0.0
4.600067138671875,30.0,0.0,0.0
4.700056076049805,30.0,0.0,0.0
4.800111532211304,30.0,0.0,0.0
4.900004863739014,30.0,0.0,0.0
5.000072717666626,30.0,0.0,0.0
