Time,Power,Left RPM,Right RPM
0,100.0,0,0
0.10011172294616699,100.0,19.977680346940573,19.977680346940573
0.2000269889831543,100.0,50.00312209364463,55.00736238476196
0.300098180770874,100.0,89.97466563721679,94.97890592833413
0.4001350402832031,100.0,109.98224691783679,114.98648720895413
0.5001420974731445,100.0,124.95362965976096,124.95362965976096
0.6001372337341309,100.0,129.98427490520194,129.98427490520194
0.7000632286071777,100.0,130.02863725168223,130.02863725168223
0.8001689910888672,100.0,134.97898739163304,129.98426992877512
0.9000585079193115,100.0,130.02104075056948,125.02632328771158
1.0001468658447266,100.0,129.9561048072861,129.95697334827287
1.100160837173462,100.0,130.00194549019315,129.9982299628892
1.200134515762329,100.0,129.96823467869305,134.96583556844527
1.3000273704528809,100.0,135.05181375312654,135.0538286390341
1.4000542163848877,100.0,130.0467210145352,130.04937936793644
1.5000741481781006,100.0,130.0282185495894,130.0285640948724
1.6001226902008057,100.0,124.96054405605531,129.9584636777954
1.7000441551208496,100.0,130.01191988617077,135.0045677312648
1.8000476360321045,100.0,130.01849869863042,130.0121429347865
1.9000773429870605,100.0,130.0260268339555,130.02061208702722
2.000039577484131,100.0,130.0056183162703,130.00224442111053
2.100097179412842,100.0,129.98398312511088,134.97773079155158
2.200115203857422,100.0,129.98865389958516,129.98388647265313
2.3000900745391846,100.0,129.98233183158558,129.9781966114535
2.400148868560791,100.0,129.98185554896233,129.9776607935024
2.500149726867676,100.0,129.988720707699,129.984525952239
2.600053071975708,100.0,130.02452709239012,130.01675169846104
2.7001233100891113,100.0,130.01995535656764,130.01160849566074
2.8000006675720215,100.0,135.07555557751968,130.06106906093
2.900026321411133,100.0,130.01564010868097,135.0047086493128
3.0000596046447754,100.0,130.030406770486,135.02132114384344
3.100001335144043,100.0,135.00430160627891,139.99844046162534
3.2000036239624023,100.0,130.01492736671153,130.01034858503814
3.3000528812408447,100.0,135.0060813681315,130.00316619443774
3.4001541137695312,100.0,129.9314210627594,129.9314210627594
3.500044345855713,100.0,129.97629198361767,134.98178641042628
3.6000475883483887,100.0,129.99698777164076,135.00248219844934
3.7000105381011963,100.0,130.05917513084486,130.06281635867904
3.800060749053955,100.0,129.99514541477063,129.99078292809554
3.9001121520996094,100.0,129.9734850027401,129.969122516065
4.000072956085205,100.0,129.97445133463705,134.9719420469364
4.100038051605225,100.0,130.00849230322714,130.00849230322714
4.200019598007202,100.0,135.04084029165332,130.03991744145313
4.300047397613525,100.0,130.0120784168706,130.0097659726559
4.40009880065918,100.0,129.97756109528657,134.97267981924696
4.500158786773682,100.0,129.93835751691734,129.9403941063514
4.600125074386597,100.0,129.96296377150057,129.96807614275755
4.700006008148193,100.0,135.03715810489192,130.04483930797377
4.800150394439697,100.0,130.0022530281295,135.0039392159379
4.900096893310547,100.0,130.01017543293457,135.01285192134358
5.00009560585022,100.0,134.95717549259405,129.9597232333128
