Time,Power,Left RPM,Right RPM
0,10.0,0.0,0.0
0.10012626647949219,10.0,0.0,0.0
0.20008397102355957,10.0,0.0,0.0
0.30014491081237793,10.0,0.0,0.0
0.4000251293182373,10.0,0.0,0.0
0.5000033378601074,10.0,0.0,0.0
0.6000776290893555,10.0,0.0,0.0
0.7000811100006104,10.0,0.0,0.0
0.8000369071960449,10.0,0.0,0.0
0.9000320434570312,10.0,0.0,0.0
1.0000567436218262,10.0,0.0,0.0
1.1000325679779053,10.0,0.0,0.0
1.2000296115875244,10.0,0.0,0.0
1.3001682758331299,10.0,0.0,0.0
1.400165319442749,10.0,0.0,0.0
1.5001459121704102,10.0,0.0,0.0
1.6001605987548828,10.0,0.0,0.0
1.7000529766082764,10.0,0.0,0.0
1.8000500202178955,10.0,0.0,0.0
1.9000298976898193,10.0,0.0,0.0
2.000154972076416,10.0,0.0,0.0
2.1001317501068115,10.0,0.0,0.0
2.200058698654175,10.0,0.0,0.0
2.3001251220703125,10.0,0.0,0.0
2.4001147747039795,10.0,0.0,0.0
2.500169515609741,10.0,0.0,0.0
2.6000077724456787,10.0,0.0,0.0
2.700162172317505,10.0,0.0,0.0
2.80000376701355,10.0,0.0,0.0
2.900114059448242,10.0,0.0,0.0
3.0000274181365967,10.0,0.0,0.0
3.100123643875122,10.0,0.0,0.0
3.2000277042388916,10.0,0.0,0.0
3.3000659942626953,10.0,0.0,0.0
3.4000141620635986,10.0,0.0,0.0
3.5000035762786865,10.0,0.0,0.0
3.600090503692627,10.0,0.0,0.0
3.700141668319702,10.0,0.0,0.0
3.800081253051758,10.0,0.0,0.0
3.9000210762023926,10.0,0.0,0.0
4.000115871429443,10.0,0.0,0.0
4.100029468536377,10.0,0.0,0.0
4.200012683868408,10.0,0.0,0.0
4.300064325332642,10.0,0.0,0.0
4.400125980377197,10.0,0.0,0.0
4.500104188919067,10.0,0.0,0.0
4.60001015663147,10.0,0.0,0.0
4.700160026550293,10.0,0.0,0.0
4.800012111663818,10.0,0.0,0.0
4.900092124938965,10.0,0.0,0.0
5.000058650970459,10.0,0.0,0.0
