Time,Power,Left RPM,Right RPM
0,90.0,0,0
0.10010242462158203,90.0,14.9846520268661,19.979536035821464
0.20012831687927246,90.0,39.978180638032164,44.97306464698753
0.300029993057251,90.0,70.0077068159052,80.00751185450606
0.40002012252807617,90.0,95.02700339045687,95.03143084492514
0.500002384185791,90.0,100.0387972260902,105.04411175502503
0.6001012325286865,90.0,109.96977075644281,104.97510179220394
0.7000558376312256,90.0,104.98171758485041,104.98754219578878
0.8001179695129395,90.0,109.95466248235913,104.95960001883093
0.9001295566558838,90.0,104.9901077439651,104.9901077439651
1.0000126361846924,90.0,105.01518238145245,110.02103524821139
1.1001622676849365,90.0,109.9771518615829,109.99047512528705
1.200138807296753,90.0,104.98824665976326,110.00274321813606
1.3000400066375732,90.0,109.98683594101954,109.99547963263338
1.4000818729400635,90.0,100.03404448199524,105.0352177766639
1.5001378059387207,90.0,110.00464402152618,110.00464402152618
1.6000950336456299,90.0,109.98220091120106,104.98006138142057
1.700045108795166,90.0,110.00974048213305,110.01009844174361
1.8000435829162598,90.0,110.03271153546602,110.03306949507656
1.900130271911621,90.0,99.98961112403238,109.98777791789182
2.0000767707824707,90.0,109.99603809495848,109.98903091101784
2.100105047225952,90.0,104.98553377652343,104.97852659258275
2.2000322341918945,90.0,110.03702108123713,105.0343445928281
2.300105571746826,90.0,109.98629564981404,109.98629564981404
2.400110960006714,90.0,109.99430381802377,109.99430381802377
2.5000014305114746,90.0,110.00717804435983,110.00717804435983
2.6001341342926025,90.0,109.98348040387934,109.98348040387934
2.7000632286071777,90.0,105.00665299240711,105.00665299240711
2.800117015838623,90.0,109.94677230801291,109.94677230801291
2.9001479148864746,90.0,104.98897214649298,109.98742767132853
3.000060558319092,90.0,109.99828687834572,114.99674240318127
3.100120782852173,90.0,109.99571489089287,109.99717982997679
3.2000977993011475,90.0,110.01457230918065,105.01758172342902
3.3000357151031494,90.0,110.00571374639638,105.00872316064475
3.4000496864318848,90.0,110.02420130957223,110.02420130957223
3.5001564025878906,90.0,104.98417449922704,114.97351425982417
3.600158452987671,90.0,109.96161138788436,109.95115618425548
3.7000157833099365,90.0,110.02434854466254,110.01389334103366
3.8001275062561035,90.0,110.02284978328204,105.01747490579116
3.9000914096832275,90.0,110.03811376926059,110.0307283756354
4.000138998031616,90.0,104.96431636386546,109.95455268460769
4.100167512893677,90.0,109.98781848676289,109.98363472077
4.200109958648682,90.0,109.99640959947305,109.99115194439139
4.300012111663818,90.0,110.04733758553662,110.04935535703544
4.400155305862427,90.0,110.00726863612233,110.00928640762116
4.50016450881958,90.0,109.98055283641467,109.98591008287697
4.600135564804077,90.0,104.95495856842585,109.95831391348906
4.700071811676025,90.0,110.03052239396936,110.03068804910289
4.800026893615723,90.0,105.04993162407605,110.04963717369522
4.900078773498535,90.0,110.02309736188816,105.01990767195848
5.000067710876465,90.0,110.00200538085933,105.00145218855823
