Time,Power,Left RPM,Right RPM
0,10.0,0,0
0.1000361442565918,10.0,0.0,0.0
0.2001054286956787,10.0,0.0,0.0
0.30011463165283203,10.0,0.0,0.0
0.400038480758667,10.0,0.0,0.0
0.5001449584960938,10.0,0.0,0.0
0.6000978946685791,10.0,0.0,0.0
0.7001194953918457,10.0,0.0,0.0
0.8000621795654297,10.0,0.0,0.0
0.9001262187957764,10.0,0.0,0.0
1.0001623630523682,10.0,0.0,0.0
1.1000359058380127,10.0,0.0,0.0
1.2000391483306885,10.0,0.0,0.0
1.3001627922058105,10.0,0.0,0.0
1.4001250267028809,10.0,0.0,0.0
1.5000669956207275,10.0,0.0,0.0
1.6000947952270508,10.0,0.0,0.0
1.700167179107666,10.0,0.0,0.0
1.800058364868164,10.0,0.0,0.0
1.9001498222351074,10.0,0.0,0.0
2.00016450881958,10.0,0.0,0.0
2.100107192993164,10.0,0.0,0.0
2.2000961303710938,10.0,0.0,0.0
2.300067186355591,10.0,0.0,0.0
2.400165557861328,10.0,0.0,0.0
2.5000662803649902,10.0,0.0,0.0
2.6000871658325195,10.0,0.0,0.0
2.700148582458496,10.0,0.0,0.0
2.8001601696014404,10.0,0.0,0.0
2.900162696838379,10.0,0.0,0.0
3.0001401901245117,10.0,0.0,0.0
3.1000356674194336,10.0,0.0,0.0
3.2001490592956543,10.0,0.0,0.0
3.300111770629883,10.0,0.0,0.0
3.4000918865203857,10.0,0.0,0.0
3.500068187713623,10.0,0.0,0.0
3.6000545024871826,10.0,0.0,0.0
3.7000348567962646,10.0,0.0,0.0
3.800004005432129,10.0,0.0,0.0
3.9001264572143555,10.0,0.0,0.0
4.000009536743164,10.0,0.0,0.0
4.100139617919922,10.0,0.0,0.0
4.200013637542725,10.0,0.0,0.0
4.300127983093262,10.0,0.0,0.0
4.400055885314941,10.0,0.0,0.0
4.500000715255737,10.0,0.0,0.0
4.6000871658325195,10.0,0.0,0.0
4.700121164321899,10.0,0.0,0.0
4.800066232681274,10.0,0.0,0.0
4.900079011917114,10.0,0.0,0.0
5.00005030632019,10.0,0.0,0.0
