Time,Power,Left RPM,Right RPM
0,20.0,0,0
0.10009384155273438,20.0,0.0,0.0
0.20008111000061035,20.0,0.0,0.0
0.3000802993774414,20.0,0.0,0.0
0.40003037452697754,20.0,0.0,0.0
0.5000016689300537,20.0,0.0,0.0
0.6000545024871826,20.0,0.0,0.0
0.7000815868377686,20.0,0.0,0.0
0.8000433444976807,20.0,0.0,0.0
0.9000797271728516,20.0,0.0,0.0
1.0001368522644043,20.0,0.0,0.0
1.1001031398773193,20.0,0.0,0.0
1.2001566886901855,20.0,0.0,0.0
1.3001658916473389,20.0,0.0,0.0
1.4001197814941406,20.0,0.0,0.0
1.5000007152557373,20.0,0.0,0.0
1.6001532077789307,20.0,0.0,0.0
1.7000782489776611,20.0,0.0,0.0
1.8001320362091064,20.0,0.0,0.0
1.9001526832580566,20.0,0.0,0.0
2.0001437664031982,20.0,0.0,0.0
2.100109338760376,20.0,0.0,0.0
2.20005202293396,20.0,0.0,0.0
2.3000235557556152,20.0,0.0,0.0
2.400101900100708,20.0,0.0,0.0
2.5001282691955566,20.0,0.0,0.0
2.600090742111206,20.0,0.0,0.0
2.700071096420288,20.0,0.0,0.0
2.800096035003662,20.0,0.0,0.0
2.9001660346984863,20.0,0.0,0.0
3.0000340938568115,20.0,0.0,0.0
3.1000847816467285,20.0,0.0,0.0
3.200070381164551,20.0,0.0,0.0
3.300154209136963,20.0,0.0,0.0
3.4000391960144043,20.0,0.0,0.0
3.500018835067749,20.0,0.0,0.0
3.600097894668579,20.0,0.0,0.0
3.7000114917755127,20.0,0.0,0.0
3.800039052963257,20.0,0.0,0.0
3.900156021118164,20.0,0.0,0.0
4.00007700920105,20.0,0.0,0.0
4.100128650665283,20.0,0.0,0.0
4.200129270553589,20.0,0.0,0.0
4.300069808959961,20.0,0.0,0.0
4.4000773429870605,20.0,0.0,0.0
4.500124454498291,20.0,0.0,0.0
4.600126028060913,20.0,0.0,0.0
4.700087070465088,20.0,0.0,0.0
4.800002336502075,20.0,0.0,0.0
4.900057077407837,20.0,0.0,0.0
5.000109434127808,20.0,0.0,0.0
