Time,Power,Left RPM,Right RPM
0,100.0,99.97610546297028,104.97565727621945
0.10005497932434082,100.0,-1564.1154946788447,-1564.1131954099112
0.20005297660827637,100.0,-1569.1064177405158,-1569.1041184715823
0.30009961128234863,100.0,-1559.1223737945236,-1564.1196263388392
0.4000842571258545,100.0,109.98809825808262,109.98809825808262
0.5000400543212891,100.0,120.00518637206453,120.00518637206453
0.6001260280609131,100.0,119.989471591266,119.989471591266
0.7000946998596191,100.0,119.99586419309567,119.99586419309567
0.8001272678375244,100.0,119.96515230241086,119.96515230241086
0.9000425338745117,100.0,120.03343458666069,120.03343458666069
1.000035285949707,100.0,120.02379875915481,120.02379875915481
1.1000361442565918,100.0,120.03647838919834,120.03647838919834
1.2001597881317139,100.0,119.9531595859258,124.94698502663408
1.300156831741333,100.0,124.9515906208627,124.94526823768167
1.4000773429870605,100.0,124.98375473633291,124.97743235315188
1.5000684261322021,100.0,130.03716415318124,125.03701632929194
1.6001057624816895,100.0,125.02090477231354,125.02090477231354
1.700124979019165,100.0,124.98139883847772,124.98139883847772
1.8000333309173584,100.0,120.01407876500382,120.01407876500382
1.9000952243804932,100.0,120.00426565933886,125.00117290039775
2.000075101852417,100.0,120.02000142873264,125.01690866979152
2.1000285148620605,100.0,120.00195204127154,124.99885928233043
2.2001402378082275,100.0,124.97647489341684,124.97647489341684
2.3000638484954834,100.0,130.00282573197703,124.9990033464458
2.4000494480133057,100.0,129.9899432728836,124.98612088735236
2.5000665187835693,100.0,125.03333534960768,120.02951296407643
2.600017547607422,100.0,120.0185319476898,125.02098170617272
2.7000160217285156,100.0,120.01338128607955,125.01583104456249
2.800060987472534,100.0,120.00223021516926,125.00467997365217
2.9001009464263916,100.0,119.96665495008385,119.96665495008385
3.000135898590088,100.0,119.95206860863705,124.9503216110657
3.1001176834106445,100.0,124.97824514629593,124.97558722382581
3.200015068054199,100.0,125.03531064900731,125.03265272653717
3.3000245094299316,100.0,130.04503841158885,120.04459951091111
3.4001052379608154,100.0,125.00457472250154,120.00504674672258
3.5001296997070312,100.0,124.9537041114487,124.95295334747429
3.6000702381134033,100.0,119.98175111802819,124.98052832983275
3.700103282928467,100.0,120.00080292339753,124.99958013520207
3.8000309467315674,100.0,120.03954065297337,125.04316008097491
3.900020122528076,100.0,120.020072014484,125.02369144248553
4.000134468078613,100.0,124.98188884624278,124.99121902178545
4.100068807601929,100.0,124.97921486942782,119.98492561696897
4.200063467025757,100.0,129.97728810695915,119.98273181143009
4.300153970718384,100.0,124.99251609182664,124.98772795588106
4.400150537490845,100.0,124.96760798279475,124.96281984684917
4.500102996826172,100.0,119.98422990579093,129.9820869767441
4.6001482009887695,100.0,120.00232515372674,125.0047033175553
4.700145483016968,100.0,125.00217493611616,125.00441719766083
4.800002574920654,100.0,125.04039467181923,120.04025876953536
4.900096654891968,100.0,130.0161719720431,125.01603606975925
5.000036954879761,100.0,125.03884312125302,125.03884312125302
